MarkersValid,TrolleyPos,Hoistpos,NoOfMarkers,m1,m2,m3,m4,m5,m6
True,-10.999,4.371,3,"(65769,62762)","(66049,65397)","(65587,67943)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-11.0,4.447,3,"(65700,62818)","(65963,65453)","(65509,68003)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-10.998,4.523,3,"(65648,62905)","(65909,65546)","(65451,68100)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-10.998,4.523,3,"(65648,62905)","(65909,65546)","(65451,68100)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-10.999,4.598,3,"(65694,63001)","(65965,65643)","(65494,68197)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-10.999,4.598,3,"(65694,63001)","(65965,65643)","(65494,68197)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-10.999,4.674,3,"(65537,63097)","(65787,65747)","(65335,68305)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-10.999,4.674,3,"(65537,63097)","(65787,65747)","(65335,68305)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-11.0,4.833,3,"(65609,63188)","(65885,65841)","(65409,68405)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-11.0,5.113,3,"(65496,63233)","(65760,65902)","(65300,68479)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-11.0,5.113,3,"(65496,63233)","(65760,65902)","(65300,68479)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-11.003,5.52,3,"(65481,63287)","(65753,65981)","(65291,68578)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-11.004,6.05,3,"(65469,63304)","(65753,66022)","(65286,68643)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-11.004,6.05,3,"(65469,63304)","(65753,66022)","(65286,68643)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-11.004,6.718,3,"(65406,63325)","(65689,66079)","(65231,68737)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-11.006,7.495,3,"(65438,63294)","(65741,66095)","(65269,68798)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-11.006,7.495,3,"(65438,63294)","(65741,66095)","(65269,68798)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-11.004,8.4,3,"(65371,63239)","(65678,66089)","(65211,68843)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-10.981,9.546,3,"(65320,63171)","(65650,66088)","(65168,68903)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-10.981,9.546,3,"(65320,63171)","(65650,66088)","(65168,68903)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-10.846,10.7,3,"(64405,63033)","(64728,66018)","(64261,68909)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-10.634,11.943,3,"(63091,62897)","(63429,65964)","(62955,68936)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-10.634,11.943,3,"(63091,62897)","(63429,65964)","(62955,68936)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-10.418,13.197,3,"(61761,62746)","(62099,65900)","(61629,68953)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-10.208,14.456,3,"(60604,62536)","(60934,65778)","(60476,68920)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-10.208,14.456,3,"(60604,62536)","(60934,65778)","(60476,68920)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-9.959,15.671,3,"(59475,62343)","(59818,65683)","(59346,68917)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-9.661,16.942,3,"(58286,62096)","(58616,65532)","(58154,68873)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-9.661,16.942,3,"(58286,62096)","(58616,65532)","(58154,68873)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-9.323,18.209,3,"(57206,61886)","(57535,65439)","(57070,68886)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-8.936,19.492,3,"(56264,61680)","(56597,65353)","(56120,68919)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-8.936,19.492,3,"(56264,61680)","(56597,65353)","(56120,68919)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-8.478,20.63,3,"(55304,61521)","(55633,65310)","(55153,68988)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-7.967,21.542,3,"(54443,61393)","(54782,65280)","(54273,69050)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-7.967,21.542,3,"(54443,61393)","(54782,65280)","(54273,69050)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-7.967,21.542,3,"(54443,61393)","(54782,65280)","(54273,69050)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-7.346,22.261,3,"(53484,61295)","(53785,65261)","(53298,69111)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-6.669,22.954,3,"(53116,61302)","(53442,65352)","(52913,69272)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-6.669,22.954,3,"(53116,61302)","(53442,65352)","(52913,69272)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-6.669,22.954,3,"(53116,61302)","(53442,65352)","(52913,69272)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-5.929,23.538,3,"(52871,61266)","(53181,65387)","(52649,69378)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-5.13,23.877,3,"(53121,61312)","(53442,65474)","(52881,69509)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-5.13,23.877,3,"(53121,61312)","(53442,65474)","(52881,69509)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-4.199,24.037,3,"(53629,61447)","(53942,65633)","(53369,69682)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-3.269,24.04,3,"(54533,61472)","(54846,65655)","(54261,69703)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-3.269,24.04,3,"(54533,61472)","(54846,65655)","(54261,69703)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-2.384,24.039,3,"(55885,61656)","(56232,65845)","(55605,69882)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-1.313,24.039,3,"(57498,61724)","(57816,65906)","(57214,69950)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-1.313,24.039,3,"(57498,61724)","(57816,65906)","(57214,69950)","(62772,70733)","(70941,70676)","(64523,69217)"
True,-0.268,24.039,3,"(59626,61847)","(60034,66037)","(59338,70072)","(62772,70733)","(70941,70676)","(64523,69217)"
True,0.848,24.039,3,"(61332,61924)","(61686,66108)","(61045,70146)","(60065,70083)","(70941,70676)","(64523,69217)"
True,0.848,24.039,3,"(61332,61924)","(61686,66108)","(61045,70146)","(60065,70083)","(70941,70676)","(64523,69217)"
True,1.973,24.039,3,"(64183,61976)","(64648,66166)","(63895,70202)","(63727,70214)","(70941,70676)","(64523,69217)"
True,3.144,24.039,3,"(65759,62020)","(66180,66211)","(65475,70242)","(65219,70227)","(70941,70676)","(64523,69217)"
True,3.144,24.039,3,"(65759,62020)","(66180,66211)","(65475,70242)","(65219,70227)","(70941,70676)","(64523,69217)"
True,4.375,24.039,3,"(67075,62173)","(67568,66366)","(66798,70393)","(65219,70227)","(70941,70676)","(64523,69217)"
True,5.687,24.038,3,"(67664,62097)","(68154,66283)","(67393,70320)","(67278,70321)","(70941,70676)","(64523,69217)"
True,5.687,24.038,3,"(67664,62097)","(68154,66283)","(67393,70320)","(67278,70321)","(70941,70676)","(64523,69217)"
True,5.687,24.038,3,"(67664,62097)","(68154,66283)","(67393,70320)","(67278,70321)","(70941,70676)","(64523,69217)"
True,6.997,24.029,3,"(68050,62170)","(68524,66358)","(67791,70388)","(67643,70478)","(70941,70676)","(64523,69217)"
True,8.194,24.011,3,"(68990,62098)","(69529,66286)","(68732,70322)","(68482,70388)","(70941,70676)","(64523,69217)"
True,8.194,24.011,3,"(68990,62098)","(69529,66286)","(68732,70322)","(68482,70388)","(70941,70676)","(64523,69217)"
True,8.194,24.011,3,"(68990,62098)","(69529,66286)","(68732,70322)","(68482,70388)","(70941,70676)","(64523,69217)"
True,9.273,23.908,3,"(70554,62003)","(71061,66173)","(70312,70190)","(69600,70231)","(70941,70676)","(64523,69217)"
True,10.185,23.734,3,"(73623,61882)","(74210,66038)","(73395,70036)","(72926,70075)","(70941,70676)","(64523,69217)"
True,10.185,23.734,3,"(73623,61882)","(74210,66038)","(73395,70036)","(72926,70075)","(70941,70676)","(64523,69217)"
True,11.13,23.44,3,"(76257,61816)","(76861,65927)","(76041,69902)","(72926,70075)","(70941,70676)","(64523,69217)"
True,12.232,23.052,3,"(76783,61676)","(77374,65738)","(76575,69671)","(76568,69783)","(70941,70676)","(64523,69217)"
True,12.232,23.052,3,"(76783,61676)","(77374,65738)","(76575,69671)","(76568,69783)","(70941,70676)","(64523,69217)"
True,13.218,22.689,3,"(76386,61699)","(77002,65720)","(76184,69608)","(76378,69587)","(70941,70676)","(64523,69217)"
True,14.248,22.232,3,"(74806,61628)","(75360,65591)","(74611,69437)","(76378,69587)","(70941,70676)","(64523,69217)"
True,14.248,22.232,3,"(74806,61628)","(75360,65591)","(74611,69437)","(76378,69587)","(70941,70676)","(64523,69217)"
True,15.251,21.778,3,"(73263,61724)","(73815,65639)","(73079,69433)","(73729,69465)","(70941,70676)","(64523,69217)"
True,16.092,21.336,3,"(72051,61871)","(72575,65739)","(71871,69488)","(73729,69465)","(70941,70676)","(64523,69217)"
True,16.092,21.336,3,"(72051,61871)","(72575,65739)","(71871,69488)","(73729,69465)","(70941,70676)","(64523,69217)"
True,16.837,20.909,3,"(71438,61924)","(71944,65742)","(71265,69448)","(71346,69494)","(70941,70676)","(64523,69217)"
True,17.497,20.444,3,"(71472,61951)","(71993,65726)","(71304,69382)","(71346,69494)","(70941,70676)","(64523,69217)"
True,17.497,20.444,3,"(71472,61951)","(71993,65726)","(71304,69382)","(71346,69494)","(70941,70676)","(64523,69217)"
True,18.114,20.005,3,"(71047,61888)","(71528,65610)","(70882,69228)","(71346,69494)","(70941,70676)","(64523,69217)"
True,18.733,19.587,3,"(70510,61982)","(71009,65669)","(70347,69243)","(71346,69494)","(70941,70676)","(64523,69217)"
True,18.733,19.587,3,"(70510,61982)","(71009,65669)","(70347,69243)","(71346,69494)","(70941,70676)","(64523,69217)"
True,19.335,19.167,3,"(69528,62055)","(69988,65698)","(69365,69236)","(71346,69494)","(70941,70676)","(64523,69217)"
True,19.902,18.744,3,"(68689,62248)","(69138,65859)","(68522,69351)","(71346,69494)","(70941,70676)","(64523,69217)"
True,19.902,18.744,3,"(68689,62248)","(69138,65859)","(68522,69351)","(71346,69494)","(70941,70676)","(64523,69217)"
True,19.902,18.744,3,"(68689,62248)","(69138,65859)","(68522,69351)","(71346,69494)","(70941,70676)","(64523,69217)"
True,20.432,18.352,3,"(67958,62384)","(68396,65956)","(67794,69413)","(71346,69494)","(70941,70676)","(64523,69217)"
True,20.918,17.952,3,"(67353,62550)","(67773,66090)","(67183,69510)","(71346,69494)","(70941,70676)","(64523,69217)"
True,20.918,17.952,3,"(67353,62550)","(67773,66090)","(67183,69510)","(71346,69494)","(70941,70676)","(64523,69217)"
True,20.918,17.952,3,"(67353,62550)","(67773,66090)","(67183,69510)","(71346,69494)","(70941,70676)","(64523,69217)"
True,21.361,17.56,3,"(66914,62689)","(67324,66195)","(66742,69580)","(71346,69494)","(70941,70676)","(64523,69217)"
True,21.799,17.158,3,"(66643,62803)","(67047,66275)","(66468,69626)","(71346,69494)","(70941,70676)","(64523,69217)"
True,21.799,17.158,3,"(66643,62803)","(67047,66275)","(66468,69626)","(71346,69494)","(70941,70676)","(64523,69217)"
True,22.162,16.759,3,"(66349,62925)","(66731,66365)","(66172,69680)","(71346,69494)","(70941,70676)","(64523,69217)"
True,22.558,16.417,3,"(66155,62961)","(66556,66368)","(65974,69659)","(71346,69494)","(70941,70676)","(64523,69217)"
True,22.558,16.417,3,"(66155,62961)","(66556,66368)","(65974,69659)","(71346,69494)","(70941,70676)","(64523,69217)"
True,22.959,16.067,3,"(65599,63001)","(65955,66383)","(65414,69641)","(71346,69494)","(70941,70676)","(64523,69217)"
True,23.364,15.763,3,"(65414,62959)","(65789,66312)","(65227,69554)","(71346,69494)","(70941,70676)","(64523,69217)"
True,23.364,15.763,3,"(65414,62959)","(65789,66312)","(65227,69554)","(71346,69494)","(70941,70676)","(64523,69217)"
True,23.744,15.469,3,"(65168,62963)","(65527,66298)","(64977,69510)","(71346,69494)","(70941,70676)","(64523,69217)"
True,24.095,15.215,3,"(65089,62872)","(65435,66181)","(64897,69378)","(71346,69494)","(70941,70676)","(64523,69217)"
True,24.095,15.215,3,"(65089,62872)","(65435,66181)","(64897,69378)","(71346,69494)","(70941,70676)","(64523,69217)"
True,24.42,14.986,3,"(65302,62816)","(65663,66112)","(65106,69291)","(71346,69494)","(70941,70676)","(64523,69217)"
True,24.763,14.842,3,"(65248,62721)","(65583,65998)","(65054,69169)","(71346,69494)","(70941,70676)","(64523,69217)"
True,24.763,14.842,3,"(65248,62721)","(65583,65998)","(65054,69169)","(71346,69494)","(70941,70676)","(64523,69217)"
True,25.125,14.816,3,"(65354,62640)","(65718,65919)","(65156,69087)","(71346,69494)","(70941,70676)","(64523,69217)"
True,25.501,14.816,3,"(64911,62535)","(65253,65808)","(64717,68980)","(71346,69494)","(70941,70676)","(64523,69217)"
True,25.501,14.816,3,"(64911,62535)","(65253,65808)","(64717,68980)","(71346,69494)","(70941,70676)","(64523,69217)"
True,25.501,14.816,3,"(64911,62535)","(65253,65808)","(64717,68980)","(71346,69494)","(70941,70676)","(64523,69217)"
True,25.913,14.816,3,"(64581,62438)","(64925,65712)","(64383,68881)","(71346,69494)","(70941,70676)","(64523,69217)"
True,26.331,14.816,3,"(64132,62344)","(64476,65625)","(63936,68793)","(71346,69494)","(70941,70676)","(64523,69217)"
True,26.331,14.816,3,"(64132,62344)","(64476,65625)","(63936,68793)","(71346,69494)","(70941,70676)","(64523,69217)"
True,26.331,14.816,3,"(64132,62344)","(64476,65625)","(63936,68793)","(71346,69494)","(70941,70676)","(64523,69217)"
True,26.729,14.816,3,"(63786,62210)","(64118,65481)","(63592,68655)","(71346,69494)","(70941,70676)","(64523,69217)"
True,27.103,14.816,3,"(63680,62151)","(64017,65425)","(63488,68600)","(71346,69494)","(70941,70676)","(64523,69217)"
True,27.103,14.816,3,"(63680,62151)","(64017,65425)","(63488,68600)","(71346,69494)","(70941,70676)","(64523,69217)"
True,27.103,14.816,3,"(63680,62151)","(64017,65425)","(63488,68600)","(71346,69494)","(70941,70676)","(64523,69217)"
True,27.456,14.816,3,"(63802,62102)","(64142,65369)","(63613,68546)","(71346,69494)","(70941,70676)","(64523,69217)"
True,27.78,14.816,3,"(64172,62076)","(64512,65347)","(63987,68526)","(130105,76977)","(70941,70676)","(64523,69217)"
True,27.78,14.816,3,"(64172,62076)","(64512,65347)","(63987,68526)","(130105,76977)","(70941,70676)","(64523,69217)"
True,28.093,14.816,4,"(130063,36734)","(64711,62088)","(65070,65357)","(64527,68534)","(64421,68534)","(64523,69217)"
True,28.408,14.816,3,"(65161,62095)","(65515,65367)","(64979,68543)","(64874,68524)","(64421,68534)","(64523,69217)"
True,28.408,14.816,3,"(65161,62095)","(65515,65367)","(64979,68543)","(64874,68524)","(64421,68534)","(64523,69217)"
True,28.69,14.816,3,"(65840,62135)","(66204,65406)","(65661,68581)","(126178,74232)","(64421,68534)","(64523,69217)"
True,28.975,14.816,6,"(129726,32384)","(122941,37920)","(126292,38855)","(66730,62197)","(67109,65466)","(66552,68644)"
True,28.975,14.816,6,"(129726,32384)","(122941,37920)","(126292,38855)","(66730,62197)","(67109,65466)","(66552,68644)"
True,29.309,14.816,4,"(125030,50988)","(66688,62295)","(67060,65571)","(66514,68742)","(126038,76687)","(128745,79010)"
True,29.712,14.816,7,"(128642,41459)","(129489,42138)","(120606,42182)","(126377,45773)","(66440,62332)","(66823,65602)"
True,29.712,14.816,7,"(128642,41459)","(129489,42138)","(120606,42182)","(126377,45773)","(66440,62332)","(66823,65602)"
True,30.066,14.816,4,"(127481,17660)","(66228,62471)","(66598,65746)","(66057,68921)","(66068,68900)","(121802,71995)"
True,30.511,14.816,11,"(129707,3016)","(124570,14537)","(119698,24828)","(129434,30342)","(119843,30529)","(126043,41685)"
True,30.511,14.816,11,"(129707,3016)","(124570,14537)","(119698,24828)","(129434,30342)","(119843,30529)","(126043,41685)"
True,30.918,14.673,8,"(124848,8208)","(121199,17950)","(125543,30064)","(127390,41115)","(66701,62687)","(126540,63301)"
True,30.918,14.673,8,"(124848,8208)","(121199,17950)","(125543,30064)","(127390,41115)","(66701,62687)","(126540,63301)"
True,30.918,14.673,8,"(124848,8208)","(121199,17950)","(125543,30064)","(127390,41115)","(66701,62687)","(126540,63301)"
True,31.132,14.428,6,"(121744,15327)","(121904,16643)","(125082,22865)","(67286,62754)","(67679,66002)","(67122,69143)"
True,31.337,14.183,8,"(120575,19562)","(122807,20843)","(118639,27414)","(129615,27477)","(111249,55325)","(67503,62809)"
True,31.337,14.183,8,"(120575,19562)","(122807,20843)","(118639,27414)","(129615,27477)","(111249,55325)","(67503,62809)"
True,31.337,14.183,8,"(120575,19562)","(122807,20843)","(118639,27414)","(129615,27477)","(111249,55325)","(67503,62809)"
True,31.572,13.928,9,"(127308,15291)","(119526,17155)","(117428,20753)","(122363,24622)","(113964,50967)","(67518,62823)"
True,31.8,13.674,9,"(119184,6510)","(129827,24700)","(126533,46915)","(119785,48025)","(126872,53263)","(67354,62862)"
True,31.8,13.674,9,"(119184,6510)","(129827,24700)","(126533,46915)","(119785,48025)","(126872,53263)","(67354,62862)"
True,31.8,13.674,9,"(119184,6510)","(129827,24700)","(126533,46915)","(119785,48025)","(126872,53263)","(67354,62862)"
True,32.027,13.418,7,"(117275,12078)","(116615,21725)","(125438,59530)","(67039,62833)","(67411,66009)","(66879,69081)"
True,32.244,13.18,10,"(127476,5823)","(119863,6457)","(124189,16344)","(112316,27276)","(119226,27543)","(126498,32994)"
True,32.244,13.18,10,"(127476,5823)","(119863,6457)","(124189,16344)","(112316,27276)","(119226,27543)","(126498,32994)"
True,32.423,12.928,13,"(114991,5837)","(117822,11219)","(119928,12902)","(113175,19190)","(112158,19893)","(116337,20520)"
True,32.553,12.644,11,"(124153,1038)","(115418,13142)","(124062,20468)","(117768,21846)","(129776,42286)","(120394,59914)"
True,32.553,12.644,11,"(124153,1038)","(115418,13142)","(124062,20468)","(117768,21846)","(129776,42286)","(120394,59914)"
True,32.707,12.333,12,"(127219,2238)","(127790,17760)","(116026,19978)","(121799,20755)","(125567,29151)","(124771,33073)"
True,32.924,12.051,9,"(116147,7588)","(110241,8495)","(109912,25752)","(105465,26669)","(124975,49306)","(108470,60365)"
True,32.924,12.051,9,"(116147,7588)","(110241,8495)","(109912,25752)","(105465,26669)","(124975,49306)","(108470,60365)"
True,32.924,12.051,9,"(116147,7588)","(110241,8495)","(109912,25752)","(105465,26669)","(124975,49306)","(108470,60365)"
True,33.079,11.768,8,"(113401,1210)","(106467,13080)","(129082,22188)","(116514,25360)","(114614,26538)","(65246,62376)"
True,33.152,11.62,10,"(120669,14338)","(110918,23985)","(107544,25523)","(107360,27462)","(103830,46244)","(122760,49320)"
True,33.152,11.62,10,"(120669,14338)","(110918,23985)","(107544,25523)","(107360,27462)","(103830,46244)","(122760,49320)"
True,33.201,11.484,13,"(106968,557)","(121345,6233)","(106133,10967)","(107430,20876)","(115120,21240)","(118901,22351)"
True,33.201,11.484,13,"(106968,557)","(121345,6233)","(106133,10967)","(107430,20876)","(115120,21240)","(118901,22351)"
True,33.284,11.37,16,"(118494,8281)","(105502,12267)","(109443,20778)","(117582,25350)","(107863,29300)","(112326,30360)"
True,33.284,11.37,16,"(118494,8281)","(105502,12267)","(109443,20778)","(117582,25350)","(107863,29300)","(112326,30360)"
True,33.359,11.355,7,"(116871,23741)","(124443,49286)","(113836,53246)","(119477,59277)","(65567,62081)","(65892,65107)"
True,33.382,11.355,13,"(106585,1497)","(108209,2511)","(116165,8099)","(109875,8372)","(105695,11977)","(121445,18736)"
True,33.382,11.355,13,"(106585,1497)","(108209,2511)","(116165,8099)","(109875,8372)","(105695,11977)","(121445,18736)"
